"Alien"	"Mean.Temperature"	"Mean.Jan.Temperature"	"Rango.de.temperatura"	"PET"	"Min.pET"	"Max.pET"	"Insolation"	"Growth.Season"	"AET"	"Water.Defcit"	"Precipitation"	"Rainfall"
163	9.0825	3.2575	7.9675	613.0963959	10.84207375	109.9675754	4.06875	292.96	471.5535719	141.542824	812.525	812.525
224	9.385	3.51	8.1425	620.6675322	10.63719401	111.5137411	4.101875	299.7	472.4971174	148.1704149	783.67	783.67
253	9.64	3.7075	8.2125	627.3825659	11.59754944	112.8828207	4.135833333	305.16	466.7662082	160.6163577	732.605	732.605
240	9.695	3.73	8.1975	628.8410694	11.33592809	113.1713758	4.158958334	306.02	457.6218792	171.2191902	691.49	691.49
360	9.655	3.7275	8.195	627.971917	11.0562922	113.4599193	4.145208333	304.7	457.0006659	170.9712511	691.725	691.725
363	9.7375	3.8575	8.235	629.6235495	11.87022376	113.6307991	4.059791667	309.12	456.7537995	172.86975	684.935	684.935
480	9.8	3.9475	8.3525	630.4547422	11.67079565	113.598504	4.09625	311.65	456.0512005	174.4035417	679.3025	679.3025
462	9.5325	3.8875	8.6925	622.5391048	11.45057538	111.978335	4.112291667	308.44	465.0230872	157.5160176	734.7975	734.7975
498	9.385	3.6475	8.1025	619.3831953	12.01548495	111.4359487	4.088125	299.82	469.8787041	149.5044912	771.74	771.74
399	9.3175	3.445	7.87	618.6250295	11.38323227	111.3048673	4.043125	297.08	467.8195201	150.8055094	767.8275	767.8275
274	8.9075	3.085	7.8975	607.9358078	10.56153086	109.7584029	3.959166667	285.5	461.8247064	146.1111014	783.195	783.195
265	9.245	3.385	8.2075	616.8134785	10.57963113	110.909209	3.963541667	292.73	460.0832331	156.7302454	737.12	737.12
298	9.495	3.6625	8.11	622.4633823	11.52908131	111.5651465	4.065208333	301.55	451.299984	171.1633983	681.08	681.08
313	9.705	3.8075	7.81	627.405472	11.12912504	112.4651823	4.257083334	305.24	446.8076186	180.5978534	653.04	653.04
208	9.35	3.35	7.62	619.5691909	10.87315522	111.1156171	4.211041667	294.3	458.1592386	161.4099523	719.82	719.82
187	9.425	3.485	7.355	620.7195741	11.11835391	111.0251358	4.254791667	298.12	464.3313546	156.3882195	741.1675	741.1675
199	9.65	3.7025	7.3175	626.4395016	11.07978884	111.6485877	4.304166667	304.66	465.5065605	160.9329412	725.42	725.42
243	9.7975	3.7225	7.67	630.6211312	10.93920952	113.060919	4.279166667	303.26	462.5029011	168.1182301	704.055	704.055
207	9.7575	3.82	8.095	628.6111102	11.61881494	112.2561715	4.294375	303.99	459.0825655	169.5285448	693.62	693.62
247	10.1925	4.3875	6.6725	637.2687281	12.24206151	111.8414212	4.529375	319.2	457.6072791	179.661449	658.2175	658.2175
206	10.2425	5.8425	4.955	625.8244662	17.24502304	104.5576075	4.138333333	333.05	549.0317238	76.79274245	1222.7325	1222.7325
138	9.1125	4.5725	5.0725	602.8833598	14.82435769	102.1073936	3.964375	303.01	526.8058558	76.077504	1408.6625	1408.6625
153	8.25	3.5225	5.1475	585.9450791	12.11140553	100.8481511	3.864166667	279.14	510.3093242	75.63575493	1686.015	1686.015
295	8.64	3.795	5.615	595.1837788	11.79117017	102.9069608	3.9625	288.67	516.4135569	78.7702219	1503.495	1503.495
375	9.6725	4.675	6.1675	619.7547065	13.06531293	106.4686587	4.199791667	318.37	512.7966691	106.9580374	999.835	999.835
233	5.22	2.6075	3.5375	639.3240487	15.74935655	110.6605649	4.199166667	167.26	330.8384449	308.4856038	371.6575	371.6575
296	10.31	4.85	7.43	638.571822	13.54772831	111.7604641	4.11625	328.62	473.6779645	164.8938575	709.51	709.51
225	10.1475	4.5725	7.6925	635.8448223	12.98720687	111.85208	4.082291667	320.71	480.3869355	155.4578868	747.8775	747.8775
289	9.735	4.135	7.44	626.5166535	11.52731317	110.5200196	4.067291667	313.25	491.1832285	135.333425	841.5675	841.5675
280	9.095	3.4925	6.9575	611.6166025	10.72366252	108.8467349	3.984166667	300.46	500.7215773	110.8950251	1023.765	1023.765
321	9.555	3.8325	7.585	623.3534116	10.85364444	111.223376	4.078541667	309.68	502.2222296	121.131182	939.265	939.265
202	9.24	3.5375	7.6125	615.5558278	11.95920494	110.0594534	4.084791667	298.14	485.9157898	129.6400379	880.01	880.01
154	9.24	3.5	7.8975	615.9547826	11.75061246	110.2780046	4.144791667	299.45	474.9349845	141.0197981	812.315	812.315
139	9.39	3.5525	8.0175	619.9744813	10.49308012	111.1629621	4.228958333	304.09	466.8396181	153.1348631	754.855	754.855
155	9.5625	3.63	8.0125	624.4507613	10.72853552	112.0835574	4.332291667	308.57	464.3894838	160.0612775	728.89	728.89
210	9.505	3.5725	8.11	623.0614867	11.44820768	111.9276121	4.243541667	306.28	468.9553708	154.106116	754.585	754.585
232	9.575	3.625	8.17	624.832787	10.89722289	111.9444603	4.160208333	306	468.853032	155.979755	747.835	747.835
187	9.565	3.62	8.22	624.5229145	11.06856382	111.6315557	4.144375	304.58	469.9338179	154.5890966	753.2025	753.2025
174	9.23	3.37	8.0575	615.8396541	10.35025135	110.2206603	4.100208334	294.45	467.4217579	148.4178962	774.6325	774.6325
196	9.195	3.3225	7.8	615.3684167	10.90339313	110.6795052	4.108958334	291.35	474.7522101	140.6162066	818.17	818.17
229	9.4325	3.4875	7.8575	621.8384325	10.71529204	111.9187753	4.180208333	296.96	477.9781751	143.8602574	806.1575	806.1575
390	9.6025	3.6175	8.225	626.2797227	10.79991497	112.9000262	4.122708334	298.41	471.900533	154.3791897	758.4025	758.4025
457	9.58	3.6925	8.23	624.8809696	11.48722239	112.5896658	4.103958334	303.58	470.1841798	154.6967898	753.5125	753.5125
385	9.3375	3.565	8.28	617.2614322	10.36999303	111.2863847	4.092916667	301.88	468.2030381	149.0583941	772.3925	772.3925
372	9.1975	3.535	8.725	613.8772887	10.57443121	110.6347137	4.147083333	301.18	477.8430959	136.0341928	835.755	835.755
340	9.545	3.6025	8.725	624.0925021	11.252776	112.9281851	4.264375	299.05	473.0287768	151.0637254	770.2975	770.2975
283	9.585	3.595	8.515	625.2869523	11.20461684	112.7737908	4.208333333	299.69	468.7077398	156.5792126	745.8275	745.8275
208	9.4225	3.5075	8.5425	620.4281657	11.2245279	111.722343	4.117708333	296.86	465.6759737	154.752192	748.125	748.125
214	9.6025	3.6525	8.525	624.8516251	11.56778856	112.4475024	4.088333334	298.58	459.2099882	165.6416369	705.96	705.96
167	9.62	3.685	8.4125	625.0495708	11.02055641	112.0717787	4.013958333	301.27	458.5229778	166.526593	701.92	701.92
169	9.86	3.825	8.3625	631.6398341	11.29356195	113.1373707	4.247291667	309.05	456.8828888	174.7569453	677.8675	677.8675
153	9.7775	3.6375	8.3125	630.0945492	11.02436738	112.7985412	4.349375	305.36	452.1453064	177.9492427	665.535	665.535
224	9.7275	3.6375	7.68	628.3326931	11.49069522	112.3420813	4.277708333	303.38	461.2144359	167.1182572	703.28	703.28
209	9.575	3.565	7.3125	623.9980142	11.20981776	110.9689667	4.261458333	301.59	466.7390629	157.2589513	738.1575	738.1575
175	9.3975	3.38	7.19	619.7662028	10.62301968	110.5579748	4.288541667	295.27	481.3176561	138.4485467	829.63	829.63
188	9.435	3.4525	6.8475	620.3266215	11.16609243	110.3284203	4.36625	297.9	487.3109864	133.015635	857.5075	857.5075
230	7.3875	3.115	4.3925	617.5778912	12.15397933	110.0981582	4.548888889	236.805	432.9466431	184.6312482	582.3625	582.3625
295	8.09	4.685	4.1875	638.9407899	17.80611621	106.7107798	4.327777778	261.63	471.7613386	167.1794513	673.4725	673.4725
276	10.325	5.395	6.56	633.3260456	16.41454966	108.1211586	4.029375	332.99	532.1843258	101.1417197	1017.7575	1017.7575
141	9.34	4.3125	6.56	612.0461107	14.43809588	105.4436981	3.897708333	308.88	528.0290313	84.01707938	1284.4025	1284.4025
121	7.8475	2.855	5.8975	578.9312251	11.18368369	101.1135187	3.712708333	267.98	494.9096103	84.02161486	1539.9875	1539.9875
170	8.0575	2.995	6.07	584.8286128	11.13612142	102.1143587	3.729583334	274.86	500.511547	84.31706582	1478.34	1478.34
215	8.675	3.365	6.625	599.3165654	11.16408772	105.1913745	3.825	286.2	509.2282421	90.08832324	1292.6575	1292.6575
262	9.065	3.8775	6.87	607.5391148	11.52226473	106.1478877	3.932708334	299.3	508.5712418	98.96787298	1122.3375	1122.3375
253	9.4675	4.1725	7.155	617.4764365	12.44949959	108.1334775	3.963333333	310.19	491.7488355	125.727601	883.1775	883.1775
304	9.86	4.5	7.4575	626.8919137	11.84132702	110.0654573	3.98375	316.29	484.3266393	142.5652743	792.9175	792.9175
299	10.2875	4.78	7.8725	638.0571195	13.5966282	112.2268597	4.096666667	326.37	466.4233373	171.6337821	684.5175	684.5175
279	9.9975	4.4775	7.88	631.197679	12.90948442	111.2757629	4.104166667	320.14	470.8959945	160.3016844	721.7925	721.7925
288	9.81	4.225	7.9875	627.4819912	11.91209206	110.9420387	4.116666667	316.92	473.8646833	153.6173078	748.5275	748.5275
340	9.6	3.92	7.785	623.2538291	11.21984419	110.597005	4.104375	311.5	482.6716841	140.582145	812.1125	812.1125
245	9.195	3.57	7.4725	613.229757	10.9117705	109.0467148	4.085	299.12	490.1725109	123.0572461	917.07	917.07
145	9.1875	3.5075	7.645	613.2633295	11.90913504	109.6687445	4.120416667	296.41	491.0185359	122.2447937	926.155	926.155
165	9.315	3.5675	7.945	617.0305424	11.92313654	110.5219008	4.183541667	299.88	489.354209	127.6763334	890.0525	890.0525
194	9.5975	3.77	8.1375	624.0632647	10.92688073	111.7966335	4.282291667	308.82	482.4741362	141.5891285	812.225	812.225
253	9.68	3.795	8.12	626.1320978	11.26340976	112.1618106	4.350833333	311.92	472.4515709	153.6805269	755.325	755.325
192	9.47	3.62	8.215	620.8740107	11.86859629	111.1508558	4.232916667	306.96	470.755898	150.1181127	766.94	766.94
214	9.7	3.7575	8.14	627.0833702	10.94942014	111.8309271	4.165416667	308.21	476.995056	150.0883142	772.84	772.84
220	9.6725	3.7575	8.145	626.2224498	11.35275584	111.6885919	4.138333334	305.88	481.2129924	145.0094574	795.7625	795.7625
228	9.54	3.6475	8.4725	622.7366777	10.58096868	111.0441195	4.147291667	300.84	477.5034558	145.2332218	791.84	791.84
178	9.0525	3.2075	7.9425	611.0556641	10.930224	109.7206368	4.101666667	288.41	479.2373883	131.8182758	864.9025	864.9025
468	9.465	3.5275	8.2	622.0630188	10.92122034	111.8736701	4.158333334	297.62	491.5208897	130.5421292	880.66	880.66
316	9.36	3.4325	8.205	619.241354	10.87537507	111.542757	4.124583333	293.5	490.1353434	129.1060106	889.59	889.59
346	9.5475	3.635	8.36	623.702399	11.56289297	112.2917699	4.165833333	302.12	487.5498757	136.1525233	845.2775	845.2775
250	9.6975	3.795	8.5675	627.0268583	11.28382199	112.7083844	4.204375	309.44	477.4436231	149.5832352	775.065	775.065
234	9.565	3.6675	8.5375	623.5767268	10.45355542	112.1081129	4.234791667	304.25	475.7995156	147.7772112	780.9075	780.9075
259	9.3675	3.4475	8.3175	618.8525556	11.1973437	111.5003727	4.25625	292.84	480.289966	138.5625896	827.9575	827.9575
248	9.33	3.4425	8.0475	617.4469859	11.20487569	110.7844975	4.212916667	290.88	482.7762782	134.6707077	847.6225	847.6225
254	9.2725	3.4325	8.105	615.6737659	10.94898313	110.2228447	4.172083333	291.64	481.0233844	134.6503815	845.38	845.38
229	9.3425	3.45	8.095	617.6415468	11.32651786	110.7554797	4.172083333	292.65	483.8244834	133.8170634	853.6975	853.6975
193	9.4225	3.4775	8.0325	620.1669731	10.987187	111.1162551	4.155	298.54	481.9131804	138.2537927	830.23	830.23
179	9.485	3.53	8.0275	621.9690707	11.19661186	111.248553	4.185208333	303.09	473.7803707	148.1887	778.3125	778.3125
162	9.6675	3.675	8.05	626.0889708	11.40375103	111.808014	4.260625	304.23	465.8948791	160.1940917	725.9875	725.9875
153	9.9025	3.8425	7.8825	632.0318676	11.73523781	112.7489932	4.315833333	308.63	466.4447593	165.5871083	710.09	710.09
153	9.96	3.9425	7.365	633.0333017	11.41468876	112.2884413	4.395208333	312.19	468.9339077	164.099394	714.47	714.47
220	7.4275	2.99	5.1075	621.4274909	11.69820646	111.922555	4.612222222	233.55	426.247325	195.1801659	561.6525	561.6525
156	7.335	4.0875	3.5125	614.07754	16.58692589	102.4707047	4.332777778	253.9125	483.8128523	130.2646876	803.675	803.675
255	10.26	5.44	6.5675	629.3521316	16.17265588	106.7158856	4.206458333	337.75	528.5496436	100.8024879	1008.015	1008.015
139	9.865	4.84	6.965	623.1650746	15.29520648	107.0844876	4.017916667	324.76	520.8770628	102.2880118	1026.92	1026.92
162	9.7575	4.585	7.22	622.3719287	15.03024843	107.5764959	4.009583334	323.12	522.4701387	99.90178997	1065.565	1065.565
151	9.38	4.1175	7.08	614.4764888	14.0720916	106.7720558	3.96625	313.24	519.6406816	94.83580716	1149.445	1149.445
128	8.7675	3.5525	6.6325	600.4431798	11.76762194	104.7938901	3.867708334	296.42	509.7222955	90.72088433	1251.9075	1251.9075
202	9.0875	3.71	7.0375	609.0660403	11.50267694	106.6324847	3.923125	301.47	512.2605829	96.80545743	1149.57	1149.57
192	9.16	3.815	7.245	610.881657	11.63063043	107.1965053	3.958125	304.21	506.3624324	104.5192246	1057.115	1057.115
286	9.965	4.495	7.855	630.3316947	12.68655737	111.0058105	4.075833334	322	497.3260176	133.0056771	846.2225	846.2225
349	10.0875	4.595	7.8775	632.9301342	12.33750357	111.6152972	4.0925	321.62	479.9550427	152.9750915	751.8675	751.8675
283	10.1875	4.7	7.9275	635.2184668	13.66957016	111.7359718	4.141041667	324.42	471.9961052	163.2223616	711.0425	711.0425
333	9.98	4.46	8.1075	630.4246951	12.747798	111.2841539	4.147291667	321.51	462.3790396	168.0456554	689.7325	689.7325
295	9.9075	4.3175	8.4275	629.0503704	12.37392513	111.3965048	4.1725	320.59	465.4803976	163.5699728	706.695	706.695
269	9.5075	3.91	7.9125	619.8517864	11.24873085	109.9617484	4.136041667	308.74	473.8476367	146.0041497	777.6125	777.6125
276	9.5975	3.9175	7.8425	622.4832351	11.27921962	110.7185769	4.181666667	308.81	480.6576782	141.8255569	802.935	802.935
208	9.34	3.63	7.6825	616.00863	12.04473689	110.0876327	4.181458334	298.34	477.6352382	138.3733918	819.2025	819.2025
152	9.31	3.5925	7.87	615.8021424	12.25949574	110.1516074	4.216041667	297.99	489.3029854	126.499157	892.2475	892.2475
142	9.1725	3.49	7.93	612.742819	10.95510523	109.5649994	4.228333333	296.24	485.5620279	127.1807911	886.25	886.25
224	9.755	3.9375	8.2775	627.2214235	11.45785076	111.9702603	4.312083333	311.3	484.4812834	142.7401401	803.765	803.765
205	9.8025	3.95	8.345	628.5425171	12.41602139	112.1516721	4.286041667	312.45	487.6746356	140.8678815	814.99	814.99
292	9.845	3.99	8.085	629.6734546	11.71807107	111.9714431	4.233125	309.93	484.3894486	145.284006	792.285	792.285
284	10.015	4.155	8.19	633.730491	12.1105744	112.5976859	4.184375	309.08	487.5153454	146.2151456	790.855	790.855
201	9.49	3.6675	8.12	620.5377054	11.00070198	110.5338153	4.14625	297.98	484.5411297	135.9965757	836.795	836.795
208	9.4125	3.555	8.09	619.2412891	11.6934335	110.7705184	4.193125	298.46	494.8747549	124.3665343	912.7375	912.7375
239	9.4875	3.62	8.0725	621.678349	10.62494247	111.2933848	4.211458333	299.01	500.2281762	121.4501729	933.945	933.945
228	9.7625	3.7975	8.4825	628.8698809	11.24333079	113.0559427	4.256875	305.06	501.2454277	127.6244532	898.0475	898.0475
196	9.73	3.785	8.4675	627.7351694	11.75236828	112.882426	4.250833334	305.9	491.4109584	136.3242111	843.99	843.99
175	9.885	3.96	8.505	631.1095531	11.69708077	113.1078227	4.267291667	311.42	488.3419764	142.7675767	808.9775	808.9775
191	9.79	3.9025	8.3775	628.4786205	10.73514277	112.3275262	4.280416667	308.79	481.217726	147.2608945	783.3425	783.3425
214	9.73	3.865	8.1925	626.7632158	11.62714234	111.7677014	4.315	306.3	484.2503984	142.5128174	804.5775	804.5775
276	9.82	3.9625	8.06	628.5201752	11.98548475	111.6504891	4.349375	308.63	490.1637853	138.3563899	825.73	825.73
264	9.6175	3.795	8.0525	623.1135657	11.76462731	110.2998005	4.330625	304.59	481.4607763	141.6527894	804.4025	804.4025
216	9.305	3.485	7.965	615.5295788	11.61372007	109.1976086	4.29	296.06	483.053168	132.4764108	853.5825	853.5825
146	9.385	3.4875	7.945	618.2637155	11.07408934	110.3717746	4.267708334	298.57	487.7826113	130.4811042	870.5575	870.5575
194	9.6625	3.7475	8.09	625.0570929	11.55722658	111.6307702	4.238541667	305.68	487.0335172	138.0235756	829.7925	829.7925
196	9.8325	3.8825	7.8775	629.2481746	12.06345082	111.9720127	4.289791667	308.36	479.0109691	150.2372055	769.24	769.24
207	9.9725	4.0375	7.4225	632.1866401	12.21913343	111.8230891	4.404375	312.92	469.1068393	163.0798009	714.0225	714.0225
204	10.215	4.425	6.8125	636.2334245	12.11378437	111.3017326	4.6025	323.08	467.3024806	168.9309439	689.96	689.96
143	9.4425	4.8825	5.7	608.6534931	15.3837236	102.4504148	4.092083333	321.37	516.1568849	92.49660822	1096.22	1096.22
116	9.2575	4.4125	6.825	607.584959	14.95465478	103.9991107	3.9775	312.21	527.2591871	80.32577194	1307.49	1307.49
209	9.505	4.5375	7.1375	614.0179114	15.15280702	105.4801161	4.003541667	317.99	524.514464	89.50344747	1164.58	1164.58
167	9.6275	4.5875	7.17	617.7434177	15.15232304	106.3671851	4.012291667	321.79	515.8289603	101.9144574	1036.8675	1036.8675
156	9.515	4.4175	7.125	616.1354745	14.91424877	106.2504384	3.988958334	318.64	514.7991696	101.3363048	1049.54	1049.54
119	9.1625	4.035	6.9375	608.3038868	14.33352732	105.4102	3.940625	307.21	502.202793	106.1010938	1022.025	1022.025
102	8.9425	3.775	6.9	603.757777	12.00516784	105.2926929	3.926666667	300.02	499.919059	103.838718	1056.2825	1056.2825
168	9.2775	4.0225	7.21	612.4597465	12.49377424	106.9571779	3.98125	307.76	509.0127053	103.4470411	1050.1275	1050.1275
250	9.6125	4.295	7.425	620.2750472	12.4192025	108.3913393	4.052083334	317.8	503.2361498	117.0388974	934.9825	934.9825
225	9.0425	3.8725	7.0025	606.1973801	12.11859147	106.1012891	3.963125	301.83	495.7932743	110.4041058	992.17	992.17
244	9.2325	3.96	7.285	610.9435896	11.92523617	107.6380804	4.02625	301.52	504.6780403	106.2655493	1032.5575	1032.5575
308	9.975	4.5475	7.7925	629.3045148	13.6277131	110.8263033	4.159166667	318.56	499.347118	129.9573967	858.35	858.35
319	9.97	4.48	7.7575	629.8052982	12.88532485	110.9693173	4.164583333	318.66	490.0494385	139.7558597	808.2225	808.2225
381	9.7525	4.2125	8.0975	624.8927308	12.37199853	110.5812624	4.171666667	313.9	482.048377	142.8443538	791.925	791.925
386	9.5875	4.005	8.09	621.35556	11.76178401	110.263442	4.194166667	309.18	480.66347	140.69209	802.965	802.965
265	9.6825	4.0525	8.04	623.9233539	11.36803352	110.8187243	4.24125	308.77	481.9514208	141.971933	798.835	798.835
276	9.6725	3.98	8.0175	623.5038667	12.73823582	111.0909832	4.280833334	306.07	486.5158598	136.9880069	826.715	826.715
239	9.3425	3.6925	8.0425	615.9365815	12.17068722	109.8118966	4.287083333	299.31	486.8908629	129.0457186	869.76	869.76
271	9.4625	3.805	8.3825	618.9436108	11.30338398	110.3149508	4.34	303.21	483.9701905	134.9734202	835.84	835.84
225	9.6175	3.9175	8.425	622.673305	11.70728986	110.8640542	4.352916667	306.12	481.5942168	141.0790882	805.32	805.32
177	9.6575	3.9225	8.1975	623.8730211	12.52672508	111.0440031	4.32125	306.07	495.3174248	128.5555963	877.075	877.075
287	10.37	4.53	7.8825	641.9239241	12.32150627	113.8587711	4.384583333	317.89	499.9198502	142.004074	811.4175	811.4175
391	10.46	4.6275	7.5075	643.550461	12.7364192	114.0095306	4.395416667	316.88	493.6870454	149.8634157	776.9075	776.9075
245	10.055	4.1625	7.805	634.2729403	11.23441912	112.9665485	4.333958333	310.56	493.6956711	140.5772692	818.2475	818.2475
210	9.7875	3.87	7.82	628.3141518	10.9858938	112.3247266	4.323125	305.21	491.5853013	136.7288506	837.1575	837.1575
208	9.5025	3.635	7.79	621.1943285	11.21018456	111.1412328	4.306041667	299.3	495.2057534	125.9885751	898.3275	898.3275
165	9.3475	3.4725	7.82	617.448108	10.49899564	110.7511487	4.292708333	293.67	498.5579128	118.8901952	950.2975	950.2975
196	9.5175	3.63	8.0525	621.0120346	10.39341194	111.5906753	4.306875	298.91	502.3887067	118.6233278	953.8325	953.8325
254	9.8325	3.9425	8.195	628.287973	11.11988856	112.611264	4.314166667	307.97	498.1505269	130.1374461	875.73	875.73
205	9.935	4.08	8.0225	631.2472473	11.47260208	112.2814607	4.36875	312.01	502.2632771	128.9839702	877.37	877.37
